"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Montebourg sur le programme de Macron : ""Quand c'est flou il y a un loup""  #PrimaireLeDebat",FALSE,2,NA,2017-01-19 22:20:17,FALSE,NA,"822207076411801600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","libe",2,FALSE,FALSE,NA,NA
"2","RT @faizaz: Non mais Valls quand même avec sa directrice de cabinet il a sorti la carte Morano avec son amie noire. #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:17,FALSE,NA,"822207074327298049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FuryinaRevenga",10,TRUE,FALSE,NA,NA
"3","RT @cliopitoeff: #PrimaireLeDebat #Relache 
Si @davidpujadas et @LeaSalame font des petits, @GuillaumeTC a pensé à eux... https://t.co/Ci2c…",FALSE,0,NA,2017-01-19 22:20:17,FALSE,NA,"822207074255785986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharpentierBer2",16,TRUE,FALSE,NA,NA
"4","RT @JeunesAvecHamon: « Je trouve @EmmanuelMacron terriblement classique dans ses solutions » @benoithamon #PrimaireLeDébat #Hamon2017",FALSE,0,NA,2017-01-19 22:20:16,FALSE,NA,"822207073350012928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ebarreto1355",8,TRUE,FALSE,NA,NA
"5","RT @femmelibre958: .@manuelvalls Guerre économique Peillon connaît-il l'expression ?  #AvecValls  #PrimaireLeDébat ������  https://t.co/0R5SpLV3…",FALSE,0,NA,2017-01-19 22:20:16,FALSE,NA,"822207070896345088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alizee_Reb_L",2,TRUE,FALSE,NA,NA
"6","""Quel est le programme de Macron?"" Montebourg qui pose la question du siècle. #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:15,FALSE,NA,"822207068866224128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DamienDole",0,FALSE,FALSE,NA,NA
"7","@JlBennahmias ne démord pas de son socle commun à propos de l'UE. Ça rigole autour bien que cela ne manque pas de sens.
#PrimaireLeDebat",FALSE,0,"JlBennahmias",2017-01-19 22:20:15,FALSE,NA,"822207068287434753","17404871","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PenanBossia",0,FALSE,FALSE,NA,NA
"8","RT @benoithamon: #PrimaireLeDebat Paix au Proche-orient : nous devons écouter les sociétés et prendre des initiatives -&gt; reconnaissance de…",FALSE,0,NA,2017-01-19 22:20:15,FALSE,NA,"822207068002258945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alkanz",149,TRUE,FALSE,NA,NA
"9","RT @PtdArcole: Primaires de la gauche : rappel du casting des 7 petits nains...
#PrimaireLeDebat https://t.co/8JgW0SulGQ",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207064957128709",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","O2_Petit_Potame",62,TRUE,FALSE,NA,NA
"10","Énorme, Montebourg sur la géolocalisation politique de #Macron.

#PrimaireLeDebat #Galileo",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207064126685186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidAbiker",0,FALSE,FALSE,NA,NA
"11","RT @BFMTV: En Direct - Valls parlant de Peillon: "" Il me rappelle parfois un bon vieux professeur"" https://t.co/MHNB627sD6 #PrimaireLeDebat…",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207063715627008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErikaNatze",8,TRUE,FALSE,NA,NA
"12","RT @JeunesAvecHamon: « Je trouve @EmmanuelMacron terriblement classique dans ses solutions » @benoithamon #PrimaireLeDébat #Hamon2017",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207063338184707",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlcaTorda_",8,TRUE,FALSE,NA,NA
"13","RT @Europe1: Pour @SylviaPinel, ""il y a une volonté d'alignement"" chez Marine Le Pen et François Fillon #PrimaireLeDébat https://t.co/C35kh…",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207063006834690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EurOKP",11,TRUE,FALSE,NA,NA
"14","RT @benoithamon: #PrimaireLeDebat Paix au Proche-orient : nous devons écouter les sociétés et prendre des initiatives -&gt; reconnaissance de…",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207062293807105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onizukabyle",149,TRUE,FALSE,NA,NA
"15","RT @adrienduf: Encore une fois @FdeRugy et @Vincent_Peillon sont les deux plus sérieux ! #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207062285438978",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","guy5512",2,TRUE,FALSE,NA,NA
"16","RT @DavidAbiker: ""Arrêtez d'essayer de m'arrêter c'est épouvantable"" 

Bennahmias remixe Balladur !

#PrimaireLeDebat #Sample",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207061790441473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMaddy2",10,TRUE,FALSE,NA,NA
"17","Quand c'est flou il y a un loup. @montebourg #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207061765324804",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","F_BoisdEnghien",0,FALSE,FALSE,NA,NA
"18","#PrimaireLeDebat #Valls2017 @montebourg : bravo à propos de Macron !",FALSE,0,NA,2017-01-19 22:20:14,FALSE,NA,"822207061589102592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaouiOlivier",0,FALSE,FALSE,NA,NA
"19","#Montebourg quel est le programme de Macron ? ""Quand c'est flou, il y a un loup"" #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:13,FALSE,NA,"822207060863578114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorganRochais",0,FALSE,FALSE,NA,NA
"20","#PrimaireLeDebat c'est pas bien de parler de #macron qui n'est pas là pour se défendre #france2",FALSE,0,NA,2017-01-19 22:20:13,FALSE,NA,"822207060016332803",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SandBett",0,FALSE,FALSE,NA,NA
"21","RT @femmelibre958: .@manuelvalls Guerre économique Peillon connaît-il l'expression ?  #AvecValls  #PrimaireLeDébat ������  https://t.co/0R5SpLV3…",FALSE,0,NA,2017-01-19 22:20:13,FALSE,NA,"822207059374575616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","infernale95",2,TRUE,FALSE,NA,NA
"22","RT @AnaisRostaqi: Benoît Hamon candidat très sérieux concernant les relations internationales. J'adore! #Hamon2017 #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:13,FALSE,NA,"822207059173195778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zeitoun32350641",6,TRUE,FALSE,NA,NA
"23","parmi les terroristes islamistes en France  #Bataclan #CharlieHebdo etc  zéro Stéphane,  #CQFD #Discriminations… https://t.co/yGTHGBTXfX",FALSE,2,NA,2017-01-19 22:20:12,TRUE,NA,"822207056576970754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bye_Bye_Tweeter",1,FALSE,FALSE,NA,NA
"24","RT @gdeviolet: Missile de Hamon : ""Macron, je ne trouve pas ça inintéressant, je trouve ça tout simplement vieux"". #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:12,FALSE,NA,"822207054387576833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ParisMatch",2,TRUE,FALSE,NA,NA
"25","RT @DUBOISAlain2508: ""Il faudra reprendre le travail sur les préjugés de genre"" #avecpeillon #peillon2017 #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:12,FALSE,NA,"822207053624180737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ParisAcPeillon",3,TRUE,FALSE,NA,NA
"26","RT @tomvampouille: Mais stop, on n'en peut plus, ça fait l'équivalent d'une journée de travail de débats en une semaine… #PrimaireLeDebat h…",FALSE,0,NA,2017-01-19 22:20:12,FALSE,NA,"822207053238333440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OlivierPerou",1,TRUE,FALSE,NA,NA
"27","Ils ont vraiment peur de Macron ! j’adore !! #primaireledebat",FALSE,0,NA,2017-01-19 22:20:11,FALSE,NA,"822207052516904960",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","FolleHistory",0,FALSE,FALSE,NA,NA
"28","RT @Ju_Arnaud: C'est moi qui suis très fatigué ou bien le décor bouge??
#PrimaireLeDebat 
#maldemer ������",FALSE,0,NA,2017-01-19 22:20:11,FALSE,NA,"822207052181291008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagPenelope",2,TRUE,FALSE,NA,NA
"29","RT @gdeviolet: Missile de Hamon : ""Macron, je ne trouve pas ça inintéressant, je trouve ça tout simplement vieux"". #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:11,FALSE,NA,"822207051824775172",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pressentinelle2",2,TRUE,FALSE,NA,NA
"30","L'empressement de certains candidats de la primaire de gauche à déboulonner Macron me fait doucement rire  #PrimaireLeDebat #waitandsee",FALSE,0,NA,2017-01-19 22:20:11,FALSE,NA,"822207050755276800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MelodyNelson81",0,FALSE,FALSE,NA,NA
"31","Valls c'est un demon, dès que quelqu'un tacle quelqu'un d'autre il jubile vraiment...  #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:11,FALSE,NA,"822207050532999169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simssama",0,FALSE,FALSE,NA,NA
"32","Macron fait peur à ces bouffons qui rêvent d'une rente de situations dans l'opposition #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:11,FALSE,NA,"822207049786421249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grenouillerex",0,FALSE,FALSE,NA,NA
"33","RT @FdeRugy: ""Je n'ai pas envie de rire quand je vois la politique que Trump prépare"" #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:11,FALSE,NA,"822207049060777993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alain07dubois",25,TRUE,FALSE,NA,NA
"34","On demande au public de ne pas approcher de l'estrade ! Une distribution de claques dans la gueule va avoir lieu ! a la fin #PrimaireLeDébat",FALSE,0,NA,2017-01-19 22:20:10,FALSE,NA,"822207046888095744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pirate1759",0,FALSE,FALSE,NA,NA
"35","Exactement  et c une honte de prendre les français pour des cons sur Assad et la Syrie #PrimaireLeDebat https://t.co/W36Ofq8860",FALSE,0,NA,2017-01-19 22:20:10,FALSE,NA,"822207046166659072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","younsorama",0,FALSE,FALSE,NA,NA
"36","Personne ne comprend rien quant à #Macron ! Pas de prog clair ! Qd c'est flou il y a un loup ! #Montebourg2017 #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:10,FALSE,NA,"822207045705338885",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nefehrer_18eme",0,FALSE,FALSE,NA,NA
"37",".@benoithamon et @montebourg veulent opposer aux sondages de @EmmanuelMacron les suffrages de la primaire #PrimaireLeDebat",FALSE,0,"Mathilde_Sd",2017-01-19 22:20:09,FALSE,"822204108723593217","822207044036030466","380925855","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mathilde_Sd",0,FALSE,FALSE,NA,NA
"38","Pour #Hamon , la primaire assure une ""légitimité démocratique"". Cet ersatz de suffrage censitaire ? #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:09,FALSE,NA,"822207043079639042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vincent_MOI57",0,FALSE,FALSE,NA,NA
"39","RT @antoinehb: #Montebourg veut une défense militaire européenne commune, il est temps de la faire ! #Montebourg2017 #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:09,FALSE,NA,"822207043037786115",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bernard_landais",7,TRUE,FALSE,NA,NA
"40","RT @Ad_Lrx: #Montebourg "" La Syrie de la paix future doit garantir aux trois minorités un équilibre des pouvoirs"" #PrimaireLeDebat #Montebo…",FALSE,0,NA,2017-01-19 22:20:09,FALSE,NA,"822207041800441856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leprojetfrance",10,TRUE,FALSE,NA,NA
"41","RT @Ad_Lrx: #Montebourg "" La Syrie de la paix future doit garantir aux trois minorités un équilibre des pouvoirs"" #PrimaireLeDebat #Montebo…",FALSE,0,NA,2017-01-19 22:20:08,FALSE,NA,"822207039535546369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fred_dalmas",10,TRUE,FALSE,NA,NA
"42","Trump fait peur car s'il réussi à redonner du boulot aux américains nos énarques de politiques vont passer pour des glands #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:08,FALSE,NA,"822207039338385408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","karimgheddache",0,FALSE,FALSE,NA,NA
"43","C'est bien au moins ils se font rire #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:08,FALSE,NA,"822207038142971905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saranet_dr",0,FALSE,FALSE,NA,NA
"44","RT @avecMV: ""C'est une injonction à l'Europe à être forte et unie, à travers la France et l'Allemagne"" #AvecValls #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:08,FALSE,NA,"822207036624687104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fmarie34",18,TRUE,FALSE,NA,NA
"45","RT @Dulhoste: #PrimaireLeDébat #Hamon2017 se paye @EmmanuelMacron c'est jouissif ! #vieux",FALSE,0,NA,2017-01-19 22:20:08,FALSE,NA,"822207036620476418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mykeulkeul77",1,TRUE,FALSE,NA,NA
"46","Du haut de ses 7%, #Hamon va aller dire à #Macron, viens avec tes 21% derrière moi. ������
#PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:07,FALSE,NA,"822207035471261696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobLeCentriste",0,FALSE,FALSE,NA,NA
"47","RT @militantedu18e: #Montebourg2017 c'est pour ça #arnaudpresident  #PrimaireLeDebat https://t.co/QR4XQXO0Fm",FALSE,0,NA,2017-01-19 22:20:07,FALSE,NA,"822207033680216066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Montebourg87",1,TRUE,FALSE,NA,NA
"48","RT @FdeRugy: ""Trump veut remettre en question l'accord de Paris sur le climat : c'est grave"" #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:07,FALSE,NA,"822207032958787585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","romainribas",14,TRUE,FALSE,NA,NA
"49","#PrimaireLeDébat Montebourg manque un peu de flamme mais il reste précis, convainquant et cohérent",FALSE,0,NA,2017-01-19 22:20:06,FALSE,NA,"822207031713169410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jolanissa",0,FALSE,FALSE,NA,NA
"50","RT @JeunesAvecHamon: « Nous avons une opportunité décisive pour l'Europe de resserrer les rangs » #Trump @benoithamon #PrimaireLeDébat #Ham…",FALSE,0,NA,2017-01-19 22:20:06,FALSE,NA,"822207030672945155",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnzoSanceyBusi",17,TRUE,FALSE,NA,NA
"51","""Quand c'est flou il y a un loup"" HAHAHAHA OH SNAP #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:05,FALSE,NA,"822207027648884738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sabrine_Be",0,FALSE,FALSE,NA,NA
"52","RT @Tomorel: Sur Macron : ""Quand c'est flou, il y a un loup."" #Montebourg2017 #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:05,FALSE,NA,"822207027388837889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PFRhone",1,TRUE,FALSE,NA,NA
"53","RT @DeLuca_Patrice: .@manuelvalls « supprimer l’écart salarial H/F en 10 ans. /2 en 5 ans » #PrimaireLeDebat #AvecValls",FALSE,0,NA,2017-01-19 22:20:05,FALSE,NA,"822207027384582154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hagaysobol",9,TRUE,FALSE,NA,NA
"54","#PrimaireLeDebat  mr montebourg vous surveiller trop le parcours de mr Macron",FALSE,0,NA,2017-01-19 22:20:05,FALSE,NA,"822207027258814465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Seela87478079",0,FALSE,FALSE,NA,NA
"55","RT @ZabouF: #primaireledebat Emmanuelle #Cosse plus intéressée par rigoler au chaud sur ce plateau que de s'occuper de tous les SDF/réfugié…",FALSE,0,NA,2017-01-19 22:20:05,FALSE,NA,"822207026336043008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CitoyenInsoumis",10,TRUE,FALSE,NA,NA
"56","Valls hilare devant le réquisitoire de Montebourg contre Macron. Sublime. #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:04,FALSE,NA,"822207023060307974",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dimdmt",0,FALSE,FALSE,NA,NA
"57","« Je ne comprends pas Macron qui fait hommage à P. De Villiers, puis F. Mitterrand, puis VGE » #Montebourg2017 #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:04,FALSE,NA,"822207022359867393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hdcst",0,FALSE,FALSE,NA,NA
"58","RT @JeunesAvecHamon: « Je trouve @EmmanuelMacron terriblement classique dans ses solutions » @benoithamon #PrimaireLeDébat #Hamon2017",FALSE,0,NA,2017-01-19 22:20:04,FALSE,NA,"822207022343057408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnzoSanceyBusi",8,TRUE,FALSE,NA,NA
"59","#PrimaireLeDebat  relation Macron? #Hamon : opposer aux sondages la légitimité du vote #PrimaireGauche . #Montebourg quel est son programme?",FALSE,0,NA,2017-01-19 22:20:04,FALSE,NA,"822207021135097860",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IsaMadesclaire",0,FALSE,FALSE,NA,NA
"60","RT @BFMTV: EN DIRECT - #Primaireledebat : Pour Hamon, Macron propose de vieilles recettes https://t.co/MHNB627sD6 https://t.co/GvCEVugEYw",FALSE,0,NA,2017-01-19 22:20:04,FALSE,NA,"822207020950503431",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagPenelope",2,TRUE,FALSE,NA,NA
"61","Putain, Montebourg vient de faire marrer Valls. Le PS est sauvé !
#PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:04,FALSE,NA,"822207019839000576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cioluloid",0,FALSE,FALSE,NA,NA
"62","RT @antoinehb: #Montebourg rend hommage au travail de @ChTaubira au Ministère de la Justice #Montebourg2017 #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:03,FALSE,NA,"822207019579035649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FranceCredible",13,TRUE,FALSE,NA,NA
"63","Montebourg très bon sur Macron #Primaireledebat",FALSE,0,NA,2017-01-19 22:20:03,FALSE,NA,"822207018635325441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Albe__B",0,FALSE,FALSE,NA,NA
"64","RT @LeHuffPost: Intervention remarquée de François de Rugy sur le rapport aux États-Unis #PrimaireLeDébat  https://t.co/RHnronesgF",FALSE,0,NA,2017-01-19 22:20:03,FALSE,NA,"822207018509463552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiboleclerc",2,TRUE,FALSE,NA,NA
"65","#primaireledebat https://t.co/3LaMekyiJS",FALSE,0,NA,2017-01-19 22:20:03,FALSE,NA,"822207016080969732",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cyclismeprof",0,FALSE,FALSE,NA,NA
"66","RT @minchoochoo: #PrimaireLeDebat #Valls #Hamon2017 #Montebourg #socialie 

Sinon le socialisme c'est ça ! https://t.co/fk5Ew7BDc9",FALSE,0,NA,2017-01-19 22:20:03,FALSE,NA,"822207015720288258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","besomonkey",8,TRUE,FALSE,NA,NA
"67","Montebourg plutôt bon sur Macron #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:02,FALSE,NA,"822207014004736002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JcPoulet",0,FALSE,FALSE,NA,NA
"68","RT @N_Molle: Hamon pas très bon sur Macron #PrimaireLeDébat",FALSE,0,NA,2017-01-19 22:20:02,FALSE,NA,"822207013925031940",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pressentinelle2",1,TRUE,FALSE,NA,NA
"69","RT @FdeRugy: ""Je n'ai pas envie de rire quand je vois la politique que Trump prépare"" #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:02,FALSE,NA,"822207013509885955",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","romainribas",25,TRUE,FALSE,NA,NA
"70","Pour Benoît #Hamon, Emmanuel #Macron c'est Blair et Schröder (d'il y a 20 ans). #PrimaireLeDebat",FALSE,1,NA,2017-01-19 22:20:02,FALSE,NA,"822207011999875072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PierreCourade",0,FALSE,FALSE,NA,NA
"71","#montebourg2017 #primaireledebat https://t.co/eRTHLgaO5Z",FALSE,0,NA,2017-01-19 22:20:02,FALSE,NA,"822207011744059392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","militantedu18e",0,FALSE,FALSE,NA,NA
"72","Montebourg reprend son costume de boss des punchlines en tapant un peu sur Macron (et ses hommages à géométrie variable). #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:02,FALSE,NA,"822207011567845377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juliancllg",0,FALSE,FALSE,NA,NA
"73","RT @benoithamon: #PrimaireLeDebat Paix au Proche-orient : nous devons écouter les sociétés et prendre des initiatives -&gt; reconnaissance de…",FALSE,0,NA,2017-01-19 22:20:01,FALSE,NA,"822207010955476992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","le44avecHamon",149,TRUE,FALSE,NA,NA
"74","RT @MrKaiz: ""Je suis un candidat proche des jeunes. Pour le prouver, je vais claquer une grosse patate à Manuel."" #PrimaireLeDebat https://…",FALSE,0,NA,2017-01-19 22:20:01,FALSE,NA,"822207009676259332",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marius_Lecanu",199,TRUE,FALSE,NA,NA
"75","RT @EtienneBaldit: Quand Valls parle, une petite tribu de suricates écoute très attentivement. #PrimaireLeDebat https://t.co/ySbC3Xl17Z",FALSE,0,NA,2017-01-19 22:20:01,FALSE,NA,"822207008027906048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdeVulpi",114,TRUE,FALSE,NA,NA
"76","#Valls présente un sourire radieux et non feint lorsque @montebourg évoque #Macron. Là, au moins, ils sont d'accords. #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:01,FALSE,NA,"822207007755304960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jad_Zahab",0,FALSE,FALSE,NA,NA
"77","RT @mkpbequet: Le CICE sera conditionné à un accord sur la formation et l'égalité hommes-femmes #AvecPeillon #peillon2017 #PrimaireLeDebat",FALSE,0,NA,2017-01-19 22:20:01,FALSE,NA,"822207007050649600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ParisAcPeillon",4,TRUE,FALSE,NA,NA
"78","RT @SoMabrouk: #PrimaireLeDebat Sur l'international,il y a bien sûr la question(majeure)de #BacharAlAssad,il y a aussi qd même Daech #syrie…",FALSE,0,NA,2017-01-19 22:20:00,FALSE,NA,"822207006564118530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haute_Marne",21,TRUE,FALSE,NA,NA
"79","#PrimaireLeDébat aucun intérêt la question Macron",FALSE,0,NA,2017-01-19 22:20:00,FALSE,NA,"822207006215995394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martine_porte",0,FALSE,FALSE,NA,NA
"80","Montebourg s'est réveillé. Et on l'aime quand il est comme ça. #PrimaireLeDebat",FALSE,1,NA,2017-01-19 22:20:00,FALSE,NA,"822207004651515910",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martinpaugam",1,FALSE,FALSE,NA,NA
"81","#PrimaireLeDébat Seconde couche pour @EmmanuelMacron par @montebourg ! Et bam !",FALSE,0,NA,2017-01-19 22:20:00,FALSE,NA,"822207004399861760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dulhoste",0,FALSE,FALSE,NA,NA
